GYRO_DIFF, GYRO_X, GYRO_Y, GYRO_Z, ACC_DIFF, ACC_X, ACC_Y, ACC_Z, TOUCH_DOWN, TOUCH_X, TOUCH_Y 
4943848, 0.017120361, -0.0031280518, -0.01876831, 4943848, -0.0325976, -0.0687685, 0.45717525, 0, 0, 0
4943848, 0.022003174, 0.0066375732, -0.024871826, 4943848, 0.041600376, -0.0919919, 0.24763489, 0, 0, 0
4943847, 0.035446167, -0.02633667, -0.044433594, 4943847, -0.025798827, -0.13136387, 0.02130413, 0, 0, 0
5004883, 0.1307373, -0.5333557, -0.011428833, 4943847, -0.025798827, -0.13136387, 0.02130413, 0, 0, 0
5065918, 0.20280457, -1.0000458, -0.008987427, 7049561, -0.28360194, -0.22849274, -0.516551, 0, 0, 0
5035400, 0.20648193, -0.9365387, -0.039535522, 5004883, -0.34885824, -0.29984045, -1.8373647, 0, 0, 0
5004883, 0.21992493, -0.6787262, -0.0077819824, 5065918, -0.32061997, 0.5792589, -0.75612545, 0, 0, 0
4943847, 0.20404053, -0.32566833, -0.008987427, 5035400, 0.05325541, 0.52630997, -0.045261383, 0, 0, 0
4943847, 0.20404053, -0.32566833, -0.008987427, 4943847, 0.70670855, -0.50626326, -0.01236248, 0, 0, 0
4974366, 0.145401, -0.1509552, -0.024871826, 4974366, 0.60770845, -0.6972971, -0.4998479, 1, 120, 1127
4943847, 0.145401, -0.1509552, -0.05052185, 4943847, 0.30590895, -0.53705645, -0.22029066, 0, 0, 0
4943848, 0.0806427, -0.08743286, -0.05052185, 4943848, -0.08613777, -0.34187126, 0.093290806, 0, 0, 0
4943848, -0.0011901855, -6.866455E-4, -0.052978516, 4943848, -0.14679587, -0.10795784, 0.14663649, 0, 0, 0
4943847, -0.057388306, 0.15444946, -0.021224976, 4943847, 0.06335229, 0.1211977, 0.32517004, 0, 0, 0
4913330, -0.09037781, 0.3780365, 0.030090332, 4943847, 0.06335229, 0.1211977, 0.32517004, 0, 0, 0
4913330, -0.09037781, 0.3780365, 0.030090332, 4913330, 0.42230183, 0.13302469, 0.46406412, 0, 0, 0
4974366, -0.1026001, 0.345047, 0.006881714, 4913330, 0.42230183, 0.13302469, 0.46406412, 0, 0, 0
4974366, -0.1026001, 0.345047, 0.006881714, 4974366, 0.14702666, -0.064450264, 0.550529, 0, 0, 0
4943847, -0.09159851, 0.2692871, -0.00289917, 4943847, -0.031985193, -0.17477655, 0.5585365, 0, 0, 0
4943848, -0.07449341, 0.20578003, -0.010223389, 4943848, -0.19096643, -0.17189407, 0.4940796, 0, 0, 0
4943848, -0.07571411, 0.13856506, -0.011428833, 4943848, -0.19096643, -0.17189407, 0.4940796, 0, 0, 0
4943848, -0.07571411, 0.13856506, -0.011428833, 4943848, -0.37763318, -0.2087121, 0.04586506, 0, 0, 0
4913330, -0.0879364, 0.14590454, -0.012664795, 4913330, -0.347268, -0.19070196, -0.2100172, 0, 0, 0
4699707, -0.15513611, 0.18745422, -0.021224976, 4913330, -0.347268, -0.19070196, -0.2100172, 0, 0, 0
4699707, -0.15513611, 0.18745422, -0.021224976, 4699707, -0.20555395, -0.103167534, 0.2074771, 0, 0, 0
4943848, -0.19543457, 0.2167511, -0.005340576, 4943848, -0.15853474, -0.046497345, 0.36502504, 0, 0, 0
4943848, -0.21864319, 0.18377686, 0.014205933, 4943848, -0.15853474, -0.046497345, 0.36502504, 0, 0, 0
4943848, -0.16856384, 0.09580994, 0.034973145, 4943847, -0.3139919, -0.17049694, 0.4959588, 0, 0, 0
4943848, -0.16856384, 0.09580994, 0.034973145, 4943848, -0.4262822, -0.19540167, 0.6216011, 0, 0, 0
4913330, -0.073272705, -0.005569458, 0.043533325, 4913330, -0.23372105, -0.052078724, 0.5488682, 0, 0, 0
7080078, 0.0024719238, -0.08621216, 0.049621582, 7080078, 0.008259714, 0.09074068, 0.48007965, 0, 0, 0
5035400, 0.07209778, -0.104537964, 0.04473877, 5035400, 0.24798185, 0.15567541, 0.31554985, 0, 0, 0
5035401, 0.11973572, -0.104537964, 0.026412964, 5035401, 0.42734435, 0.18307972, -0.071371555, 0, 0, 0
5035400, 0.1136322, -0.08621216, 0.014205933, 5035400, 0.5139869, 0.13790703, -0.4099865, 0, 0, 0
5035401, 0.074539185, -0.060546875, -0.00289917, 5035401, 0.5229177, 0.021369934, -0.64735556, 0, 0, 0
4943847, 0.04032898, 0.0090789795, -0.013870239, 4943847, 0.4566768, -0.07494879, -0.62782955, 0, 0, 0
4943848, -0.024398804, 0.07260132, -0.016311646, 4943848, 0.27345657, -0.10177851, -0.489151, 0, 0, 0
4943847, -0.06593323, 0.13612366, -0.012664795, 4943847, 0.19131386, -0.09345579, -0.36677122, 0, 0, 0
4943848, -0.09892273, 0.18621826, -0.00289917, 4943848, 0.15071419, -0.12603569, -0.23536015, 0, 0, 0
4943848, -0.101364136, 0.21066284, 0.011764526, 4943848, 0.17599046, -0.10746384, 0.07826471, 0, 0, 0
4943847, -0.09770203, 0.20333862, 0.010528564, 4943847, 0.16210267, -0.058850765, 0.24743319, 0, 0, 0
4943848, -0.069610596, 0.16912842, -0.001663208, 4943848, 0.14655164, 0.0017404556, 0.42506504, 0, 0, 0
4943848, -0.045166016, 0.12147522, -0.011428833, 4943848, 0.105933756, -0.023218155, 0.5416422, 0, 0, 0
4943847, -0.020751953, 0.075042725, -0.024871826, 4943847, 0.036194444, -0.096337795, 0.6023822, 0, 0, 0
4943848, 0.011001587, 0.034729004, -0.040756226, 4943848, -0.067227125, -0.122204304, 0.5661683, 0, 0, 0
4943848, 0.028121948, 0.026184082, -0.041992188, 4943848, -0.09804675, -0.17613554, 0.47727823, 0, 0, 0
4943847, 0.03300476, 0.020065308, -0.017547607, 4943847, -0.120328605, -0.25267887, 0.44802666, 0, 0, 0
4943848, 0.026885986, 0.034729004, -0.0077819824, 4943848, -0.09526053, -0.23983574, 0.33134222, 0, 0, 0
4943848, 0.026885986, 0.039627075, 0.005645752, 4943848, 0.0064860582, -0.24711704, 0.30914545, 0, 0, 0
4943847, 0.026885986, 0.039627075, -0.0041046143, 4943847, 0.04897797, -0.19622326, 0.32928753, 0, 0, 0
4943848, 0.018341064, 0.034729004, -0.0041046143, 4943848, 0.0748457, -0.140903, 0.24334335, 0, 0, 0
4943848, 0.02079773, 0.017623901, -0.012664795, 4943848, 0.022175103, -0.08626604, 0.16431332, 0, 0, 0
4943847, 0.0317688, 0.010314941, -0.023666382, 4943847, -0.03342676, -0.083302975, 0.19907284, 0, 0, 0
4943848, 0.0317688, -0.028778076, -0.032196045, 4943848, -0.07983464, -0.057017326, 0.1693902, 0, 0, 0
4943848, 0.034225464, -0.05444336, -0.029754639, 4943848, -0.11064756, -0.05140543, 0.015461445, 0, 0, 0
4943847, 0.03300476, -0.06298828, -0.02243042, 4943847, -0.07156524, -0.131145, -0.026388168, 0, 0, 0
4943848, 0.029327393, -0.06666565, -0.0077819824, 4943848, -0.011931717, -0.16576433, -0.025201797, 0, 0, 0
7049560, 0.029327393, -0.031219482, -0.013870239, 7049560, 0.11236745, -0.15830517, -0.03380394, 0, 0, 0
5004883, 0.02079773, -6.866455E-4, -0.012664795, 5004883, 0.09590846, -0.15457392, -0.11521149, 0, 0, 0
5035401, 0.011001587, 0.031066895, -4.5776367E-4, 5004883, 0.09590846, -0.15457392, -0.11521149, 0, 0, 0
5004882, 1.5258789E-5, 0.031066895, 7.6293945E-4, 5065918, 0.049465835, -0.12051535, -0.18095064, 0, 0, 0
4974366, 1.5258789E-5, 0.02130127, 7.6293945E-4, 5035401, -0.012046456, -0.10445213, -0.17194128, 0, 0, 0
4943847, 0.0073547363, 0.022506714, 0.010528564, 5004882, -0.06319365, -0.17559767, -0.054074287, 0, 0, 0
4943848, 0.018341064, 0.026184082, 0.00932312, 4974366, -0.056214333, -0.1478424, -0.040447712, 0, 0, 0
4943848, 0.018341064, 0.0335083, 0.020324707, 4943847, 0.03915131, -0.08169031, -0.03890133, 0, 0, 0
4913330, 0.011001587, 0.02494812, 0.016647339, 4943848, 0.119012624, -0.09428692, -0.024480343, 0, 0, 0
4974365, 0.018341064, 0.018859863, 0.012969971, 4943848, 0.16854432, -0.12187052, 0.09296274, 0, 0, 0
4943848, 0.012237549, 0.013961792, 0.015411377, 4913330, 0.1978417, -0.08530283, 0.045665264, 0, 0, 0
4943848, 0.012237549, 0.013961792, 0.015411377, 4943848, 0.17126468, -0.08882284, 0.06864214, 0, 0, 0
4943847, 0.009796143, 0.004196167, 0.006881714, 4943847, 0.14900944, -0.09471893, -0.015590668, 0, 0, 0
4913330, 0.013442993, -0.0031280518, -0.001663208, 4913330, 0.09967896, -0.1350193, -0.011483192, 0, 0, 0
4974366, 0.012237549, -0.005569458, 0.0019989014, 4974366, 0.07875988, -0.13233662, 0.12749004, 0, 0, 0
4943848, -0.020751953, -0.019012451, 0.006881714, 4974366, 0.07875988, -0.13233662, 0.12749004, 0, 0, 0
4943848, -0.025634766, 0.0017547607, 0.016647339, 4943847, 0.041607976, -0.1441021, 0.26479912, 0, 0, 0
4943847, -0.024398804, 0.029830933, 0.010528564, 4943848, -0.03642088, -0.09088564, 0.40040302, 0, 0, 0
4943847, -0.024398804, 0.029830933, 0.010528564, 4943847, 0.06368327, -0.12790442, 0.6621556, 0, 0, 0
4943848, -0.008514404, 0.034729004, 0.005645752, 4943848, 0.09456384, -0.11064339, 0.5867591, 0, 0, 0
4943848, 0.034225464, 0.004196167, -0.005340576, 4943848, 0.07586795, -0.094882965, 0.44756365, 0, 0, 0
4943848, 0.09164429, -0.1375122, -0.015106201, 4943848, 0.07586795, -0.094882965, 0.44756365, 0, 0, 0
4913330, 0.10752869, -0.18884277, -0.008987427, 4943847, 0.017148852, -0.06631565, 0.13076878, 0, 0, 0
4974365, 0.10386658, -0.248703, 0.011764526, 4943848, -0.09377393, -0.08248234, -0.108756065, 0, 0, 0
4943848, 0.17959595, -0.7129364, 0.058181763, 4913330, -0.24608222, -0.09768534, -0.424376, 0, 0, 0
4943847, 0.22480774, -0.99760437, 0.052078247, 4974365, -0.3398186, -0.5402355, -1.2463412, 0, 0, 0
4943847, 0.22480774, -0.99760437, 0.052078247, 4943847, -0.023640573, 0.4314494, -1.0292416, 0, 0, 0
7049561, 0.20036316, -0.8302307, 0.016647339, 7049561, 0.3636339, 0.30674887, -0.5247574, 0, 0, 0
5035400, 0.18939209, -0.52601624, -0.001663208, 5035400, 0.83106387, 0.0146102905, 0.0121331215, 1, 119, 1124
5035401, 0.1441803, -0.22305298, -0.016311646, 5035401, 0.6957675, -0.39414167, -0.19333029, 0, 0, 0
5035400, 0.065979004, -0.103302, -0.03831482, 5035400, 0.4515581, -0.57521486, -0.6662183, 0, 0, 0
5035401, -0.032958984, -0.09353638, -0.037094116, 5035401, 0.10984635, -0.5494175, -0.45182037, 0, 0, 0
4943847, -0.07571411, 0.0066375732, -0.01876831, 4943847, -0.20533246, -0.34476137, 0.27378893, 0, 0, 0
4943848, -0.1026001, 0.17156982, 0.011764526, 4943848, 0.13714558, -0.10039711, 0.38965464, 0, 0, 0
4943848, -0.10748291, 0.3426056, 0.038635254, 4943848, 0.5081105, -0.031071186, 0.56825113, 0, 0, 0
4943847, -0.11846924, 0.43788147, 0.034973145, 4943847, 0.66321677, -0.011659145, 0.7353482, 0, 0, 0
4943848, -0.11968994, 0.45132446, 0.027648926, 4943848, 0.53002346, 0.0038824081, 0.7392516, 0, 0, 0
4943848, -0.12580872, 0.41223145, 0.012969971, 4943848, 0.22195476, -0.03361988, 0.8198347, 0, 0, 0
4943847, -0.12213135, 0.3768158, 0.006881714, 4943847, -0.07231456, -0.044742107, 1.00213, 0, 0, 0
4943848, -0.09892273, 0.3487091, 0.006881714, 4943848, -0.23877129, -0.02210474, 0.94786406, 0, 0, 0
4943848, -0.089157104, 0.34016418, 0.00932312, 4943848, -0.27152747, -0.12323332, 0.80168104, 0, 0, 0
4943847, -0.09648132, 0.3291626, 0.0044403076, 4943847, -0.3138436, -0.18939161, 0.5669961, 0, 0, 0
4943848, -0.113586426, 0.3108368, 0.008087158, 4943848, -0.27993163, -0.15467834, 0.34638357, 0, 0, 0
4943847, -0.113586426, 0.3108368, 0.011764526, 4943847, -0.35071325, -0.17300463, 0.19704437, 0, 0, 0
4943848, -0.113586426, 0.24975586, 0.011764526, 4943848, -0.5520601, -0.145195, 0.004233837, 0, 0, 0
4943848, -0.13069153, 0.13368225, 0.03375244, 4943848, -0.496212, -0.07932806, -0.03998041, 0, 0, 0
4943847, -0.11114502, -0.027572632, 0.059402466, 4943847, -0.51319134, -0.079622746, 0.08087826, 0, 0, 0
4943848, -0.080596924, -0.16316223, 0.05696106, 4943848, -0.33225763, -0.04222727, 0.1671629, 0, 0, 0
4943848, -0.061050415, -0.23526001, 0.04473877, 4943848, -0.068811744, -0.035329342, 0.33108854, 0, 0, 0
4943847, 0.017120361, -0.23402405, 0.04109192, 4943847, 0.1794855, -0.04384041, 0.3372712, 0, 0, 0
4943848, 0.057434082, -0.18392944, 0.030090332, 4943848, 0.31306556, -0.11726236, 0.16837692, 0, 0, 0
4943848, 0.05987549, -0.1179657, 0.017868042, 4943848, 0.20897493, -0.0854578, 0.015537262, 0, 0, 0
4943847, 0.042770386, -0.03855896, 7.6293945E-4, 4943847, 0.14395836, -0.08194828, -0.16937351, 0, 0, 0
4943848, 0.028121948, 0.02494812, -0.005340576, 4943848, 0.06629267, -0.08547735, -0.27842903, 0, 0, 0
7049561, -0.0024261475, 0.08848572, 0.014205933, 7049561, 0.22184071, -0.021203041, -0.4323392, 0, 0, 0
5035400, -0.04396057, 0.14590454, 0.00932312, 7049561, 0.22184071, -0.021203041, -0.4323392, 0, 0, 0
5035401, -0.059829712, 0.15812683, 0.00932312, 5035400, 0.3317801, 0.034651756, -0.34306192, 0, 0, 0
5035400, -0.061050415, 0.16789246, -0.00289917, 5035400, 0.4198784, 0.0500741, -0.17807627, 0, 0, 0
4913330, -0.06593323, 0.16423035, -0.010223389, 5035401, 0.41271397, 0.07670927, -0.06445551, 0, 0, 0
4943848, -0.057388306, 0.15444946, -0.016311646, 5035400, 0.32466736, 0.03357458, 0.13916636, 0, 0, 0
4974365, -0.047607422, 0.12879944, -0.024871826, 4913330, 0.19114175, 0.026670933, 0.27184105, 0, 0, 0
4974365, -0.047607422, 0.12879944, -0.024871826, 4974365, -0.066408455, -0.0035924911, 0.47196388, 0, 0, 0
4943848, -0.028076172, 0.09580994, -0.012664795, 4943848, -0.13227224, -0.009687901, 0.49759626, 0, 0, 0
4943847, -0.019515991, 0.06159973, -0.011428833, 4943847, -0.1543791, -0.10845852, 0.5701871, 0, 0, 0
4943848, 0.00491333, 0.04083252, -0.01876831, 4943848, -0.16900983, -0.11839533, 0.60729885, 0, 0, 0
4913330, 0.028121948, 0.023742676, -0.012664795, 4913330, -0.15153664, -0.106012344, 0.5421181, 0, 0, 0
4974365, 0.039108276, 0.02130127, -0.0065460205, 4974365, -0.16283306, -0.09415388, 0.36483955, 0, 0, 0
5279541, 0.037887573, 0.015197754, 0.0019989014, 5279541, -0.14845535, -0.15384483, 0.26013327, 0, 0, 0
4943847, 0.058654785, -0.030014038, -0.0065460205, 5279541, -0.14845535, -0.15384483, 0.26013327, 0, 0, 0
4943848, 0.058654785, -0.05810547, -0.0041046143, 4608155, -0.10872024, -0.16062737, 0.1950779, 0, 0, 0
4943848, 0.058654785, -0.05810547, -0.0041046143, 4943848, -0.031584293, -0.1698885, 0.038745403, 0, 0, 0
4943848, 0.058654785, -0.07765198, 7.6293945E-4, 4943848, -0.013317198, -0.13673496, 0.004743099, 0, 0, 0
4943847, 0.058654785, -0.08131409, 7.6293945E-4, 4943847, 0.040928543, -0.16978359, 0.010596752, 0, 0, 0
4943848, 0.050094604, -0.0849762, -4.5776367E-4, 4943847, 0.040928543, -0.16978359, 0.010596752, 0, 0, 0
4943848, 0.050094604, -0.0849762, -4.5776367E-4, 4943848, 0.16997734, -0.17704964, 0.15819788, 0, 0, 0
4943847, 0.054992676, -0.05444336, -0.0077819824, 4943847, 0.21762708, -0.18726492, 0.16971111, 0, 0, 0
4913330, 0.050094604, -0.008010864, -0.0077819824, 4943847, 0.21762708, -0.18726492, 0.16971111, 0, 0, 0
4913330, 0.050094604, -0.008010864, -0.0077819824, 4913330, 0.19254449, -0.14226532, 0.14773321, 0, 0, 0
4943848, 0.05255127, 0.039627075, -4.5776367E-4, 4913330, 0.19254449, -0.14226532, 0.14773321, 0, 0, 0
4943848, 0.05255127, 0.039627075, -4.5776367E-4, 4943848, 0.13082233, -0.11198282, -0.18521214, 0, 0, 0
4943848, 0.042770386, 0.045715332, 0.006881714, 4943848, 0.13667953, -0.09468746, -0.25505066, 0, 0, 0
7049560, 0.03666687, 0.05795288, 7.6293945E-4, 7049560, 0.16612509, -0.115180016, -0.3874612, 0, 0, 0
5035401, 0.018341064, 0.054275513, 7.6293945E-4, 5035401, 0.16727918, -0.1374116, -0.4452772, 0, 0, 0
5035400, 0.018341064, 0.05671692, 0.006881714, 5035400, 0.13181883, -0.13086891, -0.4183035, 0, 0, 0
5035400, 0.0024719238, 0.0493927, 0.0032043457, 5035400, 0.14175338, -0.124629974, -0.23591566, 0, 0, 0
5035401, -0.0048675537, 0.044509888, -4.5776367E-4, 5035401, 0.12721166, -0.17603588, -0.20279264, 0, 0, 0
4943847, -0.02319336, 0.04815674, 0.008087158, 4943847, 0.124771744, -0.13930035, -0.10707283, 0, 0, 0
4943848, -0.024398804, 0.02494812, -0.00289917, 4943848, 0.092124045, -0.12655449, -0.038371563, 0, 0, 0
4943848, -0.029281616, 0.017623901, -0.013870239, 4943848, 0.057834953, -0.16780996, 0.0043377876, 0, 0, 0
4943847, -0.034179688, 0.011520386, -0.011428833, 4943847, 0.042571157, -0.21826506, -0.0067920685, 0, 0, 0
4943848, -0.019515991, 0.007873535, -0.010223389, 4943848, 0.030300677, -0.20450687, 0.0038352013, 0, 0, 0
4943848, -0.00730896, -0.011688232, -0.012664795, 4943848, -0.0033631027, -0.19117928, 0.0020623207, 0, 0, 0
4943847, -0.012191772, -0.016571045, -0.012664795, 4943847, -0.024794161, -0.18619442, 9.3746185E-4, 0, 0, 0
4943848, -0.0048675537, -0.027572632, -0.010223389, 4943848, -0.112686425, -0.13177824, 0.07287693, 0, 0, 0
4943848, -0.015838623, -0.021453857, 0.008087158, 4943848, -0.080221266, -0.09558344, 0.18886328, 0, 0, 0
4943847, -0.024398804, -0.021453857, -0.001663208, 4943847, -0.021936506, -0.06810379, 0.3622756, 0, 0, 0
4943848, -0.024398804, -0.0031280518, -0.001663208, 4943848, 0.086957455, 0.0056648254, 0.44845295, 0, 0, 0
4943848, -0.0048675537, -0.00680542, -0.017547607, 4943848, 0.19489643, -0.039705753, 0.4542055, 0, 0, 0
4943847, 0.026885986, -0.043441772, -0.049316406, 4943847, 0.17305338, -0.08475113, 0.17566061, 0, 0, 0
4943848, 0.039108276, -0.11430359, -0.07008362, 4943848, -0.03637263, -0.1629262, -0.111347675, 0, 0, 0
4943848, 0.054992676, -0.17660522, -0.063964844, 4943848, -0.25749594, -0.18938208, -0.2291565, 0, 0, 0
4943847, 0.04888916, -0.19248962, -0.04319763, 4943847, -0.3397314, -0.22376299, -0.36903143, 0, 0, 0
4943848, 0.044006348, -0.24014282, -0.010223389, 4943848, -0.34864193, -0.5917578, -1.2282815, 0, 0, 0
4943848, 0.1124115, -0.64208984, 0.02885437, 4943848, -0.21930563, 0.098884106, -1.1737065, 0, 0, 0
4943847, 0.13806152, -0.8400116, 0.020324707, 4943847, 0.009471625, 0.36033535, -0.23835945, 0, 0, 0
4943848, 0.14294434, -0.64819336, -0.001663208, 4943848, 0.3117224, 0.33196068, 0.19200182, 1, 118, 1128
4943847, 0.13929749, -0.37086487, 0.016647339, 4943847, 0.4651221, -0.0055012703, 0.28752327, 0, 0, 0
4943848, 0.10508728, -0.1375122, 0.006881714, 4943848, 0.5187603, -0.37531185, 0.05135441, 0, 0, 0
7049561, 0.04032898, -0.06542969, -0.008987427, 7049561, 0.21147996, -0.29047918, -0.021241665, 0, 0, 0
5035400, -0.0048675537, -0.067871094, -0.028549194, 5035400, 0.12109512, -0.16245317, 0.12502766, 0, 0, 0
5035400, -0.04272461, 0.011520386, -0.016311646, 5035400, 0.26226938, -0.025513172, 0.17623663, 0, 0, 0
5035401, -0.069610596, 0.17033386, 7.6293945E-4, 5035401, 0.42959458, 0.028869152, 0.16825485, 0, 0, 0
5004883, -0.0867157, 0.2961731, 0.017868042, 5004883, 0.33197552, -0.025319576, 0.14903975, 0, 0, 0
4943847, -0.09526062, 0.3474884, 0.015411377, 4943847, 0.14133644, -0.14869308, 0.308208, 0, 0, 0
4974366, -0.09892273, 0.3169403, 7.6293945E-4, 4974366, -0.10827768, -0.1775403, 0.5135784, 0, 0, 0
4943847, -0.113586426, 0.27174377, -0.001663208, 4943847, -0.2612168, -0.268394, 0.73794794, 0, 0, 0
4913330, -0.1209259, 0.24119568, -0.00289917, 4913330, -0.39882916, -0.27215767, 0.9688325, 0, 0, 0
4974366, -0.1026001, 0.2326355, 0.005645752, 4974366, -0.16602165, -0.19255066, 0.9551344, 0, 0, 0
4943847, -0.0879364, 0.24119568, 0.010528564, 4943847, -0.08318952, -0.13176823, 0.8294344, 0, 0, 0
4943848, -0.080596924, 0.26075745, 0.016647339, 4943848, -0.065238595, -0.0070581436, 0.72869444, 0, 0, 0
4943847, -0.085494995, 0.2692871, 0.0019989014, 4943847, -0.022040755, 0.08283758, 0.49505234, 0, 0, 0
4943848, -0.10014343, 0.2509613, -0.010223389, 4943848, -0.1722188, -0.09982872, 0.4462924, 0, 0, 0
4943848, -0.06838989, 0.17765808, 0.0019989014, 4943848, -0.36403522, -0.1864667, 0.3028679, 0, 0, 0
4943848, 0.035446167, -0.09109497, 0.038635254, 4943848, -0.36403522, -0.1864667, 0.3028679, 0, 0, 0
4943848, 0.035446167, -0.09109497, 0.038635254, 4943848, -0.33369565, -0.027137756, 0.20115662, 0, 0, 0
4943848, 0.078201294, -0.1497345, 0.049621582, 4943848, -0.11149588, 0.0032954216, 0.032094955, 0, 0, 0
4943847, 0.09408569, -0.14118958, 0.042297363, 4943847, 0.10029486, 0.019129276, -0.091460705, 0, 0, 0
4943848, 0.10018921, -0.103302, 0.030090332, 4943848, 0.2785655, -0.00865984, -0.3053794, 0, 0, 0
4943848, 0.08554077, -0.06666565, 0.014205933, 4943848, 0.3227284, -0.035517693, -0.39044237, 0, 0, 0
4943847, 0.046447754, -0.0104522705, 0.008087158, 4943847, 0.27457738, -0.028006077, -0.40795612, 0, 0, 0
4943848, 0.011001587, 0.05305481, 0.0019989014, 4943848, 0.20943311, -0.016974926, -0.29659605, 0, 0, 0
4913330, -0.031723022, 0.12635803, 0.0032043457, 4913330, 0.21117464, -0.050411224, -0.11454773, 0, 0, 0
4974365, -0.050048828, 0.18377686, 0.010528564, 4974365, 0.20769167, -0.08582926, 0.02259636, 0, 0, 0
4943848, -0.05860901, 0.20698547, 0.016647339, 4943848, 0.22153822, -0.09485531, 0.22595406, 0, 0, 0
4913330, -0.05860901, 0.20698547, 0.005645752, 4913330, 0.20484173, -0.080440044, 0.31653166, 0, 0, 0
7080078, -0.04396057, 0.16056824, 0.00932312, 7080078, 0.0902915, -0.12388563, 0.37859106, 0, 0, 0
5035401, -0.00730896, 0.12269592, 0.0019989014, 5035401, 0.05283931, -0.118747234, 0.36672497, 0, 0, 0
5035400, 0.0061187744, 0.08236694, -4.5776367E-4, 5035400, -0.005447328, -0.075297356, 0.28735733, 0, 0, 0
5035400, 0.019561768, 0.054275513, 0.006881714, 5035400, 0.0093690455, -0.05479622, 0.29377365, 0, 0, 0
5035401, 0.029327393, 0.04083252, 0.012969971, 5035401, 0.07995394, -0.062582016, 0.3435812, 0, 0, 0
4943847, 0.04156494, 0.02494812, 0.0044403076, 4943847, 0.14068937, -0.09203434, 0.39547682, 0, 0, 0
4943848, 0.053771973, 0.018859863, -0.0065460205, 4943848, 0.13374722, -0.10311794, 0.49503708, 0, 0, 0
4943848, 0.058654785, 0.022506714, -0.008987427, 4943848, 0.102400064, -0.13965273, 0.42063713, 0, 0, 0
4943847, 0.06477356, 0.0066375732, -0.017547607, 4943847, 0.03209859, -0.16864395, 0.33992577, 0, 0, 0
4943848, 0.0635376, -0.00680542, -0.01876831, 4943848, -0.06065023, -0.16295862, 0.14812136, 0, 0, 0
4943848, 0.06109619, -0.025131226, -0.016311646, 4943848, -0.11702973, -0.16155958, -0.009469509, 0, 0, 0
4943847, 0.05621338, -0.05078125, -0.016311646, 4943847, -0.17707968, -0.16256428, -0.13097477, 0, 0, 0
4943848, 0.05621338, -0.05078125, -0.00289917, 4943848, -0.18265891, -0.16908789, -0.20795631, 0, 0, 0
4913330, 0.057434082, -0.072769165, -0.00289917, 4913330, -0.11944747, -0.14170265, -0.19707489, 0, 0, 0
4974365, 0.054992676, -0.07765198, 0.005645752, 4974365, -0.05421716, -0.1323924, -0.2185111, 0, 0, 0
4974366, 0.044006348, -0.08253479, 0.017868042, 4974366, 0.07355988, -0.1027441, -0.24732018, 0, 0, 0
4913330, 0.034225464, -0.08743286, 0.015411377, 4913330, 0.25719813, -0.14118147, -0.17902279, 0, 0, 0
4943847, 0.009796143, -0.06542969, 0.011764526, 4943847, 0.32715216, -0.164855, -0.05718565, 0, 0, 0
4943848, 0.0012359619, -0.037338257, 0.0032043457, 4943848, 0.33738446, -0.11260271, -0.08630228, 0, 0, 0
4943848, -0.010955811, -0.0104522705, -0.005340576, 4943848, 0.33236873, -0.12909698, -0.1002841, 0, 0, 0
4943847, -0.021957397, -0.0019073486, -0.016311646, 4943847, 0.29450113, -0.17414188, -0.040517807, 0, 0, 0
4943848, -0.018295288, 0.023742676, -0.028549194, 4943848, 0.19470131, -0.19360304, 0.0143613815, 0, 0, 0
4943848, -0.008514404, 0.027389526, -0.032196045, 4943848, 0.08585644, -0.19383097, 0.041113853, 0, 0, 0
4943847, -0.0024261475, 0.026184082, -0.028549194, 4943847, 0.033394784, -0.2304573, 0.11835909, 0, 0, 0
4943848, 0.02444458, 0.029830933, -0.02243042, 4943848, 0.019028574, -0.23843193, 0.14385843, 0, 0, 0
4943848, 0.028121948, 0.03227234, -0.0077819824, 4943848, 0.002091229, -0.2527647, 0.14056492, 0, 0, 0
4943847, 0.028121948, 0.035949707, -0.001663208, 4943847, 0.011922926, -0.2197094, 0.037714005, 0, 0, 0
7019043, 0.03666687, 0.03718567, 0.0044403076, 7019043, 0.035556674, -0.20110321, -0.18238783, 0, 0, 0
5035401, 0.022003174, 0.02130127, 0.0019989014, 7019043, 0.035556674, -0.20110321, -0.18238783, 0, 0, 0
5035400, -0.0011901855, 0.016403198, -0.0041046143, 5065918, 0.040446132, -0.16182804, -0.26392746, 0, 0, 0
5035400, -0.029281616, 0.020065308, 0.0032043457, 5035401, 0.056364983, -0.13761282, -0.22890139, 0, 0, 0
4943848, -0.0390625, 0.022506714, -0.00289917, 5035400, 0.050680727, -0.10937643, -0.23666143, 0, 0, 0
4943848, -0.050048828, -6.866455E-4, -0.010223389, 5035400, 0.05253747, -0.1050477, -0.18481445, 0, 0, 0
4943848, -0.050048828, -6.866455E-4, -0.010223389, 4943848, -0.015597194, -0.12954473, -0.10711384, 0, 0, 0
4943847, -0.056167603, -0.028778076, -0.01876831, 4943847, -0.051365823, -0.119319916, -0.037884712, 0, 0, 0
4974366, -0.056167603, -0.08253479, -0.011428833, 4943847, -0.051365823, -0.119319916, -0.037884712, 0, 0, 0
4943847, -0.053726196, -0.069107056, -0.015106201, 4913330, -0.048558205, -0.15683508, 0.08296108, 0, 0, 0
